ID,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,Proximity_to_Industrial_Areas,Population_Density,Air Quality
1045,37.2,86.9,45.9,68.4,31.5,7.5,1.96,4.6,500,Poor
5199,34.1,80.9,45.9,68.0,40.7,19.7,1.8,6.0,602,Poor
3322,28.0,59.4,34.5,41.7,23.8,8.8,1.26,8.6,328,Moderate
6098,37.7,91.9,21.3,30.5,31.6,19.1,1.75,3.7,554,Poor
1086,27.5,62.5,13.7,22.4,29.9,3.2,1.3,6.1,458,Moderate
3212,21.7,68.5,26.9,32.0,13.3,4.3,1.07,10.3,315,Good
4390,27.0,58.1,40.9,50.9,19.8,7.9,1.16,11.4,245,Good
342,29.6,54.6,3.1,8.0,23.4,3.9,1.07,10.3,534,Good
3996,25.1,39.9,8.6,13.2,24.2,4.7,0.94,10.8,345,Good
9889,25.1,63.2,6.4,11.3,25.7,5.2,0.96,11.0,353,Good
1654,31.2,60.3,18.2,38.7,29.1,9.9,2.44,3.2,649,Poor
4534,23.8,52.0,3.4,12.2,21.5,5.8,0.97,10.2,502,Good
3919,25.3,80.2,20.5,27.4,27.4,2.8,1.52,6.4,397,Moderate
1943,30.6,79.6,0.5,6.0,23.2,3.8,1.12,10.7,528,Good
7952,30.5,74.3,6.4,24.0,25.2,12.7,1.66,6.6,460,Moderate
5712,33.2,58.3,2.2,11.2,23.5,7.8,1.65,6.2,480,Moderate
2472,34.5,92.6,19.5,43.1,33.4,17.1,2.19,6.0,605,Poor
4314,26.3,49.0,3.7,9.8,22.9,6.5,1.0,15.6,390,Good
4830,18.9,54.0,6.0,14.0,20.0,2.1,1.07,10.3,254,Good
8570,26.2,61.0,3.2,9.8,22.5,5.9,0.99,10.2,590,Good
7278,31.1,73.1,17.7,34.8,26.5,13.5,1.82,6.6,379,Moderate
8669,31.7,69.1,0.3,13.0,27.3,11.1,1.81,5.5,352,Moderate
1946,36.7,67.5,58.7,67.9,34.2,11.3,2.23,6.7,467,Moderate
5216,36.8,79.7,42.0,58.8,28.4,19.4,2.19,5.1,592,Poor
1524,28.5,62.3,15.1,21.7,22.7,4.8,0.92,19.2,321,Good
1839,31.8,64.6,4.7,19.1,27.4,16.3,1.76,8.3,648,Moderate
2034,22.1,63.4,7.8,10.1,24.2,2.4,1.01,10.0,371,Good
9289,35.0,81.5,36.4,52.6,41.3,4.5,1.87,5.0,656,Poor
4232,23.1,46.6,20.0,30.2,25.3,9.2,1.06,10.0,535,Good
6323,33.9,80.6,29.2,43.5,28.5,-0.6,1.76,6.3,299,Poor
884,29.8,57.8,52.3,66.9,20.5,20.8,2.24,8.0,884,Hazardous
2385,25.7,62.7,4.7,9.8,21.0,1.6,1.02,12.4,476,Good
1893,16.6,63.9,27.1,27.4,24.4,4.8,0.9,10.9,446,Good
4824,32.4,54.3,63.1,98.2,59.7,24.6,2.2,2.7,942,Hazardous
6453,20.6,49.3,5.4,12.2,21.5,2.5,1.0,10.4,296,Good
4675,20.4,61.3,21.5,23.0,20.7,5.2,0.88,11.3,381,Good
1863,38.0,81.3,17.7,21.1,25.8,15.2,1.79,5.4,482,Moderate
2545,29.3,74.6,28.2,39.6,28.5,-0.9,0.9,11.1,491,Good
8954,23.0,58.0,7.4,16.5,15.8,6.0,0.99,11.0,451,Good
6788,35.9,70.4,1.3,15.2,26.7,9.4,2.09,5.1,638,Poor
2910,31.3,109.4,133.8,148.5,46.2,25.2,3.21,3.3,852,Hazardous
7118,22.2,42.3,11.6,18.0,16.1,6.2,1.0,10.9,332,Good
3627,30.1,78.8,1.8,8.0,23.1,16.5,1.08,5.5,385,Moderate
2285,26.5,57.2,15.5,21.4,21.6,0.4,0.99,12.4,518,Good
5802,40.7,99.9,3.1,21.5,34.3,23.6,1.84,2.5,863,Hazardous
7027,26.0,69.5,0.6,4.9,15.0,4.1,1.09,12.6,407,Good
8591,30.6,81.5,5.6,9.5,20.3,4.7,0.88,12.8,500,Good
9367,23.6,78.4,0.2,7.8,20.2,5.4,0.94,10.5,592,Good
4407,25.9,65.7,23.2,28.3,23.2,1.6,1.07,11.3,376,Good
8377,28.5,55.3,8.6,16.1,17.5,6.6,1.08,11.0,316,Good
9274,24.3,42.1,1.0,6.3,25.6,4.8,0.93,10.2,476,Good
3191,18.7,51.4,7.6,14.8,22.1,6.0,1.07,12.7,231,Good
8400,35.3,77.3,24.7,49.0,40.9,26.3,2.25,4.2,462,Moderate
3729,43.5,43.8,1.8,9.3,36.3,16.8,2.28,3.5,806,Poor
7789,35.8,51.2,15.8,19.2,30.9,-0.2,1.41,6.1,383,Moderate
2,31.3,67.4,6.4,11.2,22.2,8.4,1.73,5.8,429,Moderate
7942,39.8,76.4,17.0,35.3,30.5,17.3,2.52,3.0,695,Poor
8935,45.3,80.0,26.7,33.9,31.1,22.9,2.08,4.4,528,Poor
4796,32.4,75.1,13.1,18.9,20.7,9.7,1.48,14.5,450,Moderate
1193,22.9,65.3,4.6,14.2,28.7,8.4,1.14,6.2,494,Moderate
9728,22.5,66.1,5.5,9.7,13.8,5.2,1.09,10.0,341,Good
7018,24.7,69.1,26.5,35.4,17.3,6.7,1.04,10.5,330,Good
6938,28.7,68.9,5.4,6.6,21.7,7.6,1.02,11.2,462,Good
5267,31.7,79.5,16.8,28.7,24.9,10.7,1.01,5.2,553,Moderate
5262,20.8,46.4,47.1,48.5,12.0,7.8,0.99,13.3,399,Good
746,37.5,100.3,13.7,27.5,41.7,16.1,2.27,9.4,484,Poor
5068,34.8,92.8,15.2,18.2,38.8,17.0,1.88,5.0,650,Poor
4911,38.5,91.4,43.4,57.4,41.3,17.9,2.15,5.1,624,Poor
9193,23.4,42.3,4.7,9.5,20.2,1.6,1.08,11.6,587,Good
3636,38.5,89.5,35.3,51.2,27.1,14.3,2.18,8.2,635,Poor
6772,33.2,52.8,1.2,7.3,14.9,8.1,1.04,10.2,202,Good
5940,23.6,66.6,1.0,6.1,21.1,4.1,1.0,11.5,224,Good
9550,31.2,81.5,0.8,5.5,24.2,4.6,1.1,10.9,277,Good
2778,29.6,75.6,43.6,55.6,27.5,-0.1,1.93,5.4,359,Moderate
7190,45.1,84.2,3.4,24.9,41.2,13.8,1.93,6.5,727,Poor
6407,33.5,70.6,5.2,15.0,27.1,9.9,1.74,4.8,628,Moderate
3491,23.8,60.8,2.8,8.0,23.9,7.2,1.02,14.2,437,Good
8506,40.3,93.4,21.9,37.6,49.7,12.4,2.48,6.4,475,Poor
9950,30.2,61.2,2.7,8.3,19.7,4.4,0.95,11.1,371,Good
2153,32.8,81.8,8.6,23.2,38.3,11.6,1.66,10.4,522,Poor
5694,21.4,43.8,12.8,17.2,17.3,3.9,1.01,11.0,461,Good
3700,32.8,92.7,20.7,39.4,26.1,14.8,1.35,8.0,627,Moderate
4126,31.1,59.3,0.5,13.3,22.9,12.0,1.33,7.0,470,Moderate
4182,29.6,86.7,23.5,38.6,39.2,21.6,2.62,3.0,514,Poor
8635,36.5,123.3,36.7,45.9,34.7,10.6,2.34,4.2,398,Poor
1935,34.4,107.9,2.3,21.8,35.6,15.3,2.24,4.1,744,Poor
7936,26.5,86.1,71.5,87.6,25.5,8.0,1.51,6.2,369,Moderate
267,23.7,76.4,17.4,22.0,18.6,6.7,1.14,11.8,472,Good
5318,27.4,45.4,2.2,6.1,15.9,4.1,1.05,10.2,291,Good
8222,27.2,46.5,24.7,28.1,18.1,5.5,1.1,16.1,485,Good
6850,34.0,101.3,41.9,58.3,39.2,5.2,2.38,2.9,649,Hazardous
7418,21.2,49.2,15.8,21.9,12.1,6.1,1.03,11.2,487,Good
92,46.0,76.9,18.2,44.7,41.3,20.6,1.77,5.2,516,Poor
684,30.1,81.1,13.0,16.2,20.6,2.7,0.85,10.3,379,Good
2806,32.7,77.3,29.2,35.6,16.3,3.5,1.1,10.6,391,Good
9926,26.4,59.4,2.3,7.9,18.0,1.5,1.0,11.7,529,Good
3464,31.4,68.5,3.6,13.0,17.6,5.9,1.0,10.4,596,Good
2508,29.2,76.9,13.1,29.2,27.0,14.9,1.97,7.6,453,Moderate
8766,31.7,56.4,9.8,10.4,22.2,2.2,1.45,6.5,418,Moderate
5415,33.6,70.3,4.9,17.8,27.0,5.9,1.74,5.5,475,Moderate
2427,23.9,54.1,3.6,6.6,18.6,-1.7,0.78,21.7,241,Good
8079,22.0,57.3,0.6,6.4,17.5,4.0,0.94,11.3,426,Good
1660,24.4,60.6,3.2,21.1,25.6,14.0,1.46,10.4,499,Moderate
9857,38.5,63.5,10.5,21.2,38.0,16.9,2.1,5.1,623,Poor
3922,26.5,73.4,37.4,44.7,36.1,9.1,1.53,8.3,397,Moderate
5624,27.1,71.1,3.7,9.2,41.3,22.5,2.14,3.0,622,Hazardous
6248,29.1,69.2,0.6,10.0,25.5,8.8,0.94,10.2,283,Good
5586,23.0,62.6,10.6,15.7,20.1,3.5,0.88,13.4,597,Good
2950,21.8,61.3,9.6,15.2,16.4,1.7,1.05,10.5,618,Good
735,25.6,46.5,0.0,3.8,15.4,6.3,0.92,11.1,319,Good
8132,37.9,84.6,98.6,118.1,34.7,11.9,2.17,8.6,508,Poor
1408,26.5,43.4,1.0,12.4,25.1,8.4,1.44,6.3,447,Moderate
3245,43.3,87.9,167.8,190.9,51.2,25.2,2.42,2.8,668,Hazardous
4076,31.8,91.6,4.0,16.2,25.6,11.5,1.74,5.1,455,Moderate
9418,25.2,56.9,4.0,11.4,18.8,7.2,0.93,13.4,321,Good
4392,23.6,63.1,0.1,6.0,21.4,4.4,0.88,10.0,282,Good
1677,37.4,81.1,33.7,55.1,27.8,25.1,1.86,4.9,750,Poor
6656,32.3,60.8,37.7,53.3,25.3,8.5,1.39,5.8,414,Moderate
7729,21.0,58.5,7.4,11.7,20.0,4.4,0.94,10.1,564,Good
4886,39.1,93.0,35.3,52.0,27.8,2.9,2.72,8.7,770,Poor
1896,26.6,55.6,90.1,97.6,24.8,5.7,1.36,5.0,498,Moderate
7985,24.9,72.3,38.3,50.3,30.5,-1.6,1.44,5.4,373,Moderate
6396,25.5,71.9,0.4,2.8,16.2,6.3,1.03,10.3,333,Good
3885,24.3,60.2,28.6,34.3,15.0,5.3,1.04,10.3,310,Good
3248,29.0,64.8,6.1,22.6,37.9,4.5,1.79,8.0,366,Moderate
1874,26.2,72.0,16.8,21.1,28.7,6.1,1.09,13.2,211,Good
9744,22.1,74.7,46.7,55.7,25.6,5.0,0.97,15.6,509,Good
2312,19.3,58.3,1.3,3.5,25.1,4.6,1.06,14.0,551,Good
5106,24.5,61.3,14.8,19.9,24.1,6.7,0.9,10.5,499,Good
9750,26.6,57.7,8.0,30.2,33.9,6.1,1.59,9.6,608,Moderate
8713,33.3,83.0,59.0,72.4,40.3,18.8,1.72,6.1,457,Poor
8144,44.0,110.9,6.8,27.2,38.1,30.2,2.51,4.6,812,Hazardous
8817,37.7,88.2,32.5,43.8,31.6,25.0,1.93,3.4,723,Poor
3954,32.1,59.7,5.7,10.7,17.0,5.8,0.84,10.5,540,Good
2882,26.6,46.1,28.8,34.2,13.5,6.7,1.01,10.5,225,Good
7972,35.4,64.8,2.8,20.6,23.4,12.5,1.46,5.1,510,Moderate
5577,25.4,66.7,8.1,14.4,17.8,3.9,0.97,10.1,471,Good
9082,26.6,72.1,1.2,5.7,26.5,4.2,0.93,12.1,301,Good
6811,23.8,77.1,4.6,19.8,30.7,3.7,1.79,8.5,441,Moderate
928,24.5,58.8,2.4,10.1,12.4,4.6,0.87,15.3,379,Good
8122,23.3,45.1,2.1,7.7,12.7,-0.3,1.14,13.5,542,Good
1998,23.2,59.7,13.9,15.3,22.3,8.0,0.99,10.7,534,Good
8905,18.6,64.6,8.6,12.7,24.1,5.8,1.01,11.0,194,Good
3714,37.1,72.9,31.1,51.2,41.3,16.6,2.19,5.5,661,Poor
7550,38.6,97.4,19.3,25.5,36.1,17.3,2.61,3.5,656,Poor
7019,22.6,71.5,10.4,14.9,22.1,4.6,1.14,13.0,349,Good
1317,27.6,43.2,2.3,7.6,12.0,7.4,1.03,11.7,387,Good
7498,33.1,53.4,13.2,19.0,18.4,6.2,1.03,11.8,339,Good
5746,25.2,55.7,7.1,12.3,24.2,3.9,0.96,13.4,408,Good
1332,30.7,52.9,10.6,16.2,17.4,2.9,0.94,10.7,247,Good
465,32.0,73.3,19.7,24.3,24.9,17.0,1.42,5.2,624,Moderate
7637,31.8,67.4,22.4,35.4,29.8,2.3,2.73,6.5,744,Poor
4878,34.5,79.5,5.4,9.9,33.9,5.9,1.59,5.0,395,Moderate
5610,25.4,68.5,2.0,4.5,24.6,0.7,0.99,14.0,525,Good
3195,38.8,63.6,3.8,18.0,35.0,19.0,2.21,4.4,734,Poor
3948,37.8,69.4,11.5,16.0,36.0,15.2,2.34,7.0,526,Poor
8005,27.5,65.3,4.0,12.1,16.3,3.5,1.13,11.1,435,Good
756,31.4,52.0,19.0,24.8,27.4,4.5,0.83,10.8,363,Moderate
2238,32.3,106.4,46.8,52.3,41.0,16.2,3.0,2.6,783,Hazardous
390,20.3,60.4,20.0,21.7,17.9,5.5,0.99,10.9,371,Good
3346,27.5,83.1,1.6,6.3,23.2,10.2,1.43,5.7,501,Moderate
2821,46.0,79.5,27.9,48.4,35.1,26.3,2.25,7.4,475,Poor
7753,28.6,36.6,3.2,7.8,18.1,5.1,1.06,14.6,237,Good
2650,24.4,65.0,3.5,8.5,22.3,8.3,0.95,11.1,236,Good
612,27.3,56.6,3.8,9.8,19.6,4.7,1.04,13.0,406,Good
6514,23.8,55.5,20.5,26.8,21.8,7.7,0.99,11.1,392,Good
6305,18.5,40.8,2.2,6.1,11.2,5.0,0.99,10.9,466,Good
8805,41.6,76.6,7.9,22.8,30.9,22.5,1.76,4.5,454,Moderate
5644,30.7,81.1,37.6,47.7,28.0,-0.3,1.19,6.1,635,Moderate
5941,26.9,67.8,3.4,7.3,24.5,11.4,1.4,5.2,307,Moderate
9505,43.7,80.5,1.2,14.7,34.8,19.5,2.0,6.1,726,Poor
7394,35.1,92.8,107.5,121.1,27.4,16.2,2.66,4.0,591,Hazardous
181,22.9,71.3,17.1,20.0,11.6,6.5,1.1,10.3,212,Good
8645,27.7,74.2,10.4,15.9,14.9,4.5,0.9,11.2,524,Good
1138,39.4,86.7,51.7,64.0,30.3,8.9,2.14,5.0,653,Poor
9347,29.4,86.1,8.8,23.9,24.6,19.0,1.82,11.4,474,Moderate
6708,29.0,85.5,20.1,35.4,30.8,5.8,2.1,4.9,673,Poor
4644,35.3,66.3,2.5,17.4,36.7,10.7,1.69,4.0,606,Poor
4967,33.0,83.8,5.1,19.8,35.1,16.9,2.19,3.5,640,Poor
1643,35.4,65.4,2.4,21.7,36.0,13.2,1.57,7.8,529,Moderate
3960,32.2,99.0,7.7,26.4,30.7,13.5,1.78,6.3,730,Poor
4248,23.3,75.3,3.2,8.4,11.2,5.3,0.97,13.6,356,Good
7964,29.7,70.9,3.6,10.5,22.4,7.4,1.01,18.0,336,Good
953,33.0,70.9,15.2,31.6,31.3,7.6,1.53,10.7,395,Moderate
6809,29.8,78.2,7.0,27.8,29.6,5.8,1.55,5.1,592,Moderate
7632,34.1,61.7,7.5,16.9,32.7,9.6,1.34,5.6,593,Moderate
955,36.9,74.4,8.2,33.5,36.0,30.6,2.2,5.3,683,Poor
2991,25.5,68.4,1.3,5.6,22.3,3.8,0.94,10.3,560,Good
1179,20.3,52.9,14.7,21.5,15.4,6.1,0.96,10.1,374,Good
7908,25.6,55.2,6.1,9.2,24.7,5.7,1.03,10.2,188,Good
4359,28.9,61.6,0.4,10.4,24.1,11.1,1.86,6.4,552,Moderate
7746,35.8,49.9,40.0,68.7,44.7,14.0,2.02,5.0,687,Poor
369,34.5,79.1,17.7,33.0,23.8,7.3,1.48,7.0,680,Moderate
798,22.5,75.0,4.9,9.4,24.1,4.3,1.05,15.9,336,Good
9707,26.2,64.8,4.7,11.6,15.4,1.2,1.13,10.5,391,Good
441,30.2,75.1,13.5,19.4,26.4,10.2,1.41,5.7,435,Moderate
4465,24.4,57.0,1.4,4.3,17.2,4.2,0.98,10.4,438,Good
3624,33.3,61.9,7.6,22.4,29.6,12.7,1.52,5.1,634,Moderate
5860,32.5,49.4,6.9,8.6,20.2,5.3,1.03,10.3,245,Good
2728,36.0,88.2,8.4,22.9,32.4,15.2,1.9,11.0,584,Poor
8470,21.2,68.7,5.0,11.8,17.3,6.9,0.93,11.4,319,Good
4285,30.3,65.6,10.1,27.7,25.2,3.6,1.25,8.7,601,Moderate
8660,37.8,81.0,9.9,17.3,32.9,19.2,2.71,4.5,601,Poor
1747,26.0,78.0,63.5,75.0,21.7,9.4,1.67,5.7,370,Moderate
8480,25.9,64.6,45.7,59.8,26.3,6.6,1.45,10.2,494,Moderate
6617,27.4,56.9,2.4,4.8,17.1,3.7,0.93,12.8,529,Good
584,33.3,68.1,0.6,12.2,24.2,-1.7,1.4,5.7,425,Moderate
3155,34.2,76.6,2.1,8.7,23.7,9.8,1.59,9.4,330,Moderate
2829,35.4,74.8,0.7,11.6,26.1,6.2,1.22,7.1,546,Moderate
6117,48.7,75.0,230.3,252.3,45.7,21.0,1.99,4.3,453,Hazardous
9925,20.0,64.6,46.8,59.3,34.2,4.4,1.72,6.3,445,Moderate
3982,29.4,70.6,8.0,14.7,24.2,4.3,1.02,11.7,405,Good
593,25.4,55.0,3.4,7.0,23.5,1.1,0.84,11.5,377,Good
1821,30.1,61.6,89.1,96.3,36.4,9.9,1.96,5.3,390,Poor
4470,21.9,60.1,2.1,7.0,16.4,2.3,1.04,11.6,327,Good
6025,23.0,72.5,3.1,10.5,15.0,1.7,0.99,13.3,544,Good
6164,25.6,48.5,26.7,30.5,17.8,7.3,1.02,10.8,274,Good
9275,27.2,65.7,8.2,16.2,26.4,12.1,1.38,6.7,688,Moderate
5350,24.7,70.5,14.1,19.7,11.2,6.2,1.19,11.7,498,Good
335,34.3,72.1,1.5,8.6,27.8,-0.4,1.67,6.4,483,Moderate
4805,27.6,58.6,0.3,5.1,17.5,7.8,1.17,10.3,218,Good
6895,37.5,93.3,31.6,45.9,34.0,19.8,1.83,5.1,542,Poor
5162,46.6,75.5,69.6,91.2,34.3,26.2,2.07,5.0,673,Hazardous
7644,27.2,66.5,7.5,12.9,22.8,3.0,1.06,11.1,332,Good
8063,31.8,56.8,23.6,38.0,23.9,12.8,1.6,5.6,667,Moderate
65,28.4,99.9,29.0,39.6,28.4,-0.2,1.35,9.0,453,Moderate
3776,24.9,60.2,7.4,16.1,21.4,8.1,1.4,5.8,340,Moderate
1314,43.4,73.9,26.5,36.1,33.9,15.8,2.38,5.1,538,Poor
5276,50.7,98.6,13.1,35.5,29.8,26.4,3.01,3.2,720,Hazardous
4322,34.8,79.6,9.8,27.8,31.7,21.6,2.08,3.8,712,Poor
2896,30.3,79.8,4.8,10.4,25.1,6.3,1.65,6.1,404,Moderate
3382,17.4,72.5,16.4,25.5,20.2,5.5,0.97,12.0,210,Good
2163,21.9,47.3,2.3,6.1,12.1,6.7,0.93,11.2,277,Good
1758,28.3,69.3,9.1,18.7,15.3,8.0,1.07,10.9,528,Good
2917,25.4,62.8,6.4,11.9,25.1,5.5,1.03,12.7,505,Good
2623,29.1,71.8,7.6,18.6,24.0,2.5,1.48,10.5,576,Moderate
7419,36.8,76.4,9.5,27.5,39.2,-0.1,2.6,5.8,825,Poor
8016,27.4,70.8,3.1,8.7,29.0,7.2,1.63,5.1,361,Moderate
284,47.6,73.2,9.1,39.6,50.9,2.3,2.09,2.8,511,Hazardous
8175,44.0,99.1,3.6,23.5,37.2,3.5,1.89,6.6,469,Poor
5656,29.8,72.8,30.6,41.1,15.7,8.4,1.53,6.4,419,Moderate
1545,22.4,66.8,15.8,26.9,25.2,10.7,1.5,5.4,535,Moderate
2922,30.6,85.4,1.4,2.1,25.1,8.6,1.15,5.4,312,Good
7160,24.8,65.2,2.5,7.7,14.8,3.0,0.98,13.9,355,Good
5206,34.1,82.2,19.7,29.4,26.5,12.9,2.08,6.2,479,Poor
7346,34.5,77.7,79.6,94.7,49.4,19.6,2.0,2.8,471,Hazardous
9916,35.5,84.8,15.1,34.5,35.0,12.6,1.84,4.1,444,Poor
6675,43.6,89.7,48.6,68.7,31.9,15.4,2.09,3.7,610,Poor
6954,44.6,100.1,19.4,38.5,31.7,-0.4,3.11,2.9,852,Hazardous
2679,42.4,60.7,81.2,108.6,36.3,25.7,3.13,5.6,806,Hazardous
4997,29.0,65.3,10.0,11.3,26.4,9.1,0.9,12.6,412,Good
5381,37.6,70.6,21.7,28.6,37.7,14.3,1.74,3.3,614,Poor
8497,28.8,66.6,0.7,12.9,31.5,-0.3,1.45,5.3,418,Moderate
6124,36.1,101.2,13.0,25.3,47.2,17.0,2.2,3.8,650,Hazardous
6588,22.6,74.0,15.5,20.9,26.3,-0.4,0.9,14.3,317,Good
3308,45.7,106.4,13.0,36.7,38.1,28.7,3.25,2.7,752,Hazardous
5304,38.1,63.7,26.8,33.9,28.4,10.2,1.66,5.6,424,Moderate
563,29.2,53.9,4.7,13.7,19.9,6.2,0.8,10.6,442,Good
4231,23.4,63.1,6.4,10.0,22.9,3.7,0.99,10.2,212,Good
8667,31.4,71.7,48.0,65.2,35.4,16.3,2.19,5.7,428,Hazardous
803,34.9,62.4,10.5,25.6,30.0,15.3,2.04,5.4,404,Poor
6754,25.2,47.9,4.9,12.5,18.0,-4.4,0.94,12.5,290,Good
3597,32.5,82.6,8.1,17.1,31.0,11.3,1.46,5.4,455,Moderate
1715,20.7,50.8,8.0,14.4,11.5,7.7,0.96,11.2,528,Good
7588,39.7,48.6,54.2,59.1,13.0,7.6,1.79,5.1,313,Moderate
54,26.3,56.1,3.2,6.8,16.0,4.0,0.88,10.4,265,Good
6547,32.8,80.9,5.3,24.2,33.9,14.1,1.87,5.6,384,Poor
1363,23.2,46.7,2.9,6.2,18.3,3.3,1.13,10.3,484,Good
8335,43.2,109.0,25.1,43.8,30.7,4.4,2.12,3.6,673,Hazardous
2691,27.8,87.8,36.9,47.9,26.1,13.1,1.41,5.7,557,Moderate
2292,36.5,70.7,42.2,57.5,40.9,26.4,2.05,4.4,535,Poor
1967,34.7,100.1,32.1,47.6,22.2,11.4,2.04,3.4,448,Poor
3732,23.4,74.9,1.2,5.0,26.4,3.8,1.02,12.0,262,Good
7831,32.1,75.4,13.5,28.4,24.0,10.7,1.75,5.4,627,Poor
6856,27.4,74.3,66.6,87.5,30.8,19.6,2.28,2.5,526,Poor
7364,29.0,45.0,13.8,29.4,24.9,14.5,1.68,7.7,536,Moderate
5278,24.0,94.5,3.1,14.4,33.0,14.7,1.66,7.4,590,Poor
4712,25.3,85.1,4.2,11.1,27.6,4.8,1.03,13.2,263,Good
6533,26.4,51.1,12.9,25.7,24.4,8.3,1.79,5.5,675,Moderate
7553,38.4,100.8,174.5,204.5,41.6,25.2,2.57,3.3,594,Hazardous
1412,24.4,51.9,7.3,12.2,20.9,2.2,1.04,10.2,246,Good
9507,31.5,61.0,14.7,22.6,30.6,6.2,1.34,9.4,342,Moderate
5637,23.0,69.1,5.6,12.3,27.1,5.7,1.02,11.5,596,Good
5420,28.1,74.0,29.9,46.6,28.3,20.5,1.52,6.1,472,Moderate
9284,28.8,67.6,8.2,25.0,20.4,15.6,1.67,5.4,314,Moderate
9603,23.3,85.4,32.2,41.0,21.4,10.7,1.54,5.8,428,Moderate
909,25.0,70.8,3.9,12.3,24.0,0.3,0.86,11.4,253,Good
5967,31.3,70.1,16.4,20.8,16.7,4.8,1.0,15.2,241,Good
1520,26.9,73.1,1.2,15.0,26.6,5.0,1.62,7.2,564,Moderate
6432,43.1,74.1,24.3,40.3,24.4,17.3,1.81,5.0,824,Poor
5468,33.8,69.2,4.2,15.5,35.5,11.5,2.06,8.1,651,Poor
7894,34.6,87.0,4.4,15.0,14.6,17.3,1.6,5.9,418,Moderate
2503,31.2,59.5,35.2,47.4,37.6,15.1,2.51,4.3,687,Poor
1586,36.3,80.1,2.9,15.3,33.3,13.8,2.4,5.9,725,Poor
5690,42.1,83.7,13.8,30.8,35.0,24.6,2.05,4.1,735,Poor
4701,22.8,74.5,10.6,15.7,21.7,4.5,0.94,15.3,462,Good
3577,25.8,81.0,5.7,10.1,20.6,4.1,0.94,14.4,449,Good
7510,25.0,67.2,1.2,5.9,27.2,4.3,0.96,11.5,363,Good
5370,28.7,60.2,13.7,20.3,28.8,4.8,0.93,12.4,549,Good
4391,28.6,75.8,0.2,9.0,17.3,6.0,0.95,11.6,547,Good
8351,24.1,48.5,1.2,6.0,23.2,3.1,0.88,10.2,582,Good
6973,28.7,77.8,1.1,6.4,19.7,4.1,0.9,15.9,265,Good
9063,28.7,81.2,10.6,16.5,27.6,12.5,1.25,7.0,436,Moderate
6166,24.7,79.5,2.2,6.1,16.1,-0.2,0.96,16.0,377,Good
9751,23.7,58.2,37.7,40.7,17.3,3.7,0.91,11.0,273,Good
6614,19.0,51.3,1.8,5.5,18.3,8.4,1.12,10.1,391,Good
4756,33.5,107.7,118.8,129.3,30.5,11.9,2.49,2.8,560,Hazardous
1390,21.7,53.0,12.3,18.8,17.8,4.8,1.14,11.6,334,Good
5484,23.5,73.8,40.9,42.0,19.5,6.0,1.07,11.0,467,Good
4216,22.5,60.0,22.0,24.5,18.6,5.9,0.98,12.0,520,Good
5719,27.1,73.5,21.2,25.7,12.4,-0.1,1.11,10.4,254,Good
3882,27.3,58.8,25.6,30.2,18.4,3.4,1.04,10.7,553,Good
4728,24.1,72.4,3.2,6.4,23.7,7.0,1.0,13.6,382,Good
4607,37.3,79.4,5.2,16.0,18.9,14.6,2.49,4.1,599,Hazardous
3641,26.3,53.1,21.3,25.6,29.3,4.6,1.04,12.9,256,Good
1522,23.7,40.2,13.8,19.1,25.1,6.5,0.88,10.1,683,Good
1471,24.8,55.0,4.8,9.2,12.8,1.2,1.01,10.8,472,Good
7515,32.4,70.2,4.8,12.3,25.8,14.1,1.64,5.1,438,Moderate
9984,32.3,54.6,11.5,20.2,30.3,14.6,1.48,3.8,424,Moderate
3348,30.7,82.5,56.8,79.3,29.6,-3.8,2.34,5.8,452,Poor
5542,28.1,74.6,26.4,34.7,26.4,3.9,1.23,7.3,475,Moderate
3209,26.4,64.0,5.6,6.9,13.8,5.8,1.06,10.2,446,Good
5570,37.8,64.8,123.6,138.1,42.9,25.4,2.25,7.3,464,Poor
2062,42.7,64.7,1.0,24.3,26.9,13.8,2.1,5.3,637,Poor
7470,21.9,71.6,3.3,9.7,17.7,4.7,0.83,10.4,457,Good
6695,24.1,60.1,7.6,12.5,15.2,8.0,1.13,11.1,345,Good
5144,24.1,66.7,4.3,7.8,20.5,5.2,1.02,10.6,493,Good
7168,25.2,75.4,2.5,9.9,14.8,6.1,1.02,10.7,247,Good
8178,32.2,108.5,128.6,147.0,23.7,19.0,2.44,5.1,624,Hazardous
8111,31.2,56.2,6.9,16.2,35.3,21.9,2.49,6.2,717,Hazardous
396,25.6,87.1,36.8,48.4,24.2,17.6,1.35,5.7,365,Moderate
8754,23.0,69.1,14.4,20.1,15.8,1.8,0.94,10.2,309,Good
3528,29.5,68.7,2.4,8.7,20.5,6.2,1.02,10.1,258,Good
2468,44.5,101.2,77.2,87.6,29.4,29.7,2.37,4.4,801,Hazardous
9908,25.8,56.3,0.9,7.7,17.6,8.1,1.08,11.3,565,Good
986,24.7,43.7,1.2,15.8,23.9,12.3,1.51,7.3,517,Moderate
7357,26.8,73.0,4.3,11.3,25.6,4.7,0.94,10.5,402,Good
5268,25.3,41.4,10.0,16.5,16.3,6.9,1.07,10.8,279,Good
5742,27.8,50.4,11.2,20.1,17.1,-1.5,1.07,11.5,444,Good
5793,25.6,87.6,27.9,33.6,24.6,6.1,1.19,6.2,417,Moderate
